code;biomtot;biomg5;biomg4;biomg3;biomg2;biomg1;TDI;Campagne;Year;NOSTA;mois;strate;sous_strate;chalut;surfacebalayee;Lat;Lon;depth;valide;risk;xpi;xpe
CGFS_2013_25;1;0.012269994;0;0.490797431;0.496932574;0;1.250821707;CGFS;2013;25;10;30F1;6O;20/26;0.0238;50.5633316;1.50999999;19;V;8.523042679;0.00089257;0.000810407
CGFS_2013_26;1;0.455580865;0;0.07061505;0.455580865;0.018223219;2.013491799;CGFS;2013;26;10;30F1;6N;20/26;0.02439;50.57666779;1.429999948;25;V;13.27143669;0.001436801;0.001261904
CGFS_2013_27;1;0.085365849;0.085365849;0.073170571;0.75609773;0;1.277748813;CGFS;2013;27;10;30F1;6O;20/26;0.02998;50.65499878;1.541666627;21;V;4.710674286;0.000911785;0.000447911
CGFS_2013_28;1;0.362861996;0.005110728;0.018739335;0.606473638;0.006814304;1.76481405;CGFS;2013;28;10;30F1;7N;20/26;0.02405;50.86666489;1.346666694;32;V;11.65074253;0.001259348;0.001107801
CGFS_2013_29;1;0.343522592;0;0.039301312;0.550218332;0.066957763;1.696672984;CGFS;2013;29;10;31F1;8N;20/26;0.02741;51.05166626;1.491666675;51;V;1.291017175;0.001210723;0.000122755
CGFS_2013_3;1;0.298311428;0;0;0.654784266;0.046904306;1.547928723;CGFS;2013;3;10;31F1;8P;20/26;0.01623;51.03499985;1.833333373;33;V;6.051214218;0.001104581;0.000575375
CGFS_2013_30;1;0.450635295;0.045063528;0.039089333;0.446953969;0.018257876;2.066389418;CGFS;2013;30;10;31F1;8M;20/26;0.03122;51.05166626;1.220000029;19;V;0;0.001474548;0
CGFS_2013_31;1;0.887605066;0;0.00315125;0.109243684;0;2.651206467;CGFS;2013;31;10;3.00E+10;7G;20/26;0.02999;50.75999832;-0.283333331;15;V;0.414035499;0.001891866;3.94E-05
CGFS_2013_32;1;0.382352925;0;0.005882373;0.601960765;0.009803937;1.778106897;CGFS;2013;32;10;3.00E+10;7H;20/26;0.02854;50.75500107;-0.12166667;19;V;0.894986928;0.001268834;8.51E-05
CGFS_2013_33;1;0.26249999;0;0.037500036;0.699999974;0;1.536631749;CGFS;2013;33;10;30F0;6I;20/26;0.02692;50.63499832;0.076666668;49;V;7.630478382;0.00109652;0.000725538
CGFS_2013_34;1;0.071618049;0;0.021220138;0.824933695;0.082228118;0.920218713;CGFS;2013;34;10;30F0;6I;20/26;0.0315;50.55166626;0.078333333;58;V;11.3242979;0.000656656;0.001076762
CGFS_2013_35;1;0.084415621;0;0;0.866883044;0.048701335;0.948435193;CGFS;2013;35;10;3.00E+10;6H;20/26;0.03074;50.56000137;-0.126666665;61;V;16.44027901;0.000676791;0.00156321
CGFS_2013_36;1;0;0;0.492957678;0.507042322;0;1.211667346;CGFS;2013;36;10;3.00E+10;6G;20/26;0.02143;50.57333374;-0.443333328;63;V;7.85860014;0.00086463;0.000747229
CGFS_2013_37;1;0.001128035;0;0;0.989847709;0.009024256;0.692567703;CGFS;2013;37;10;2.90E+10;5G;20/26;0.01871;50.3116684;-0.281666666;45;V;8.611397743;0.000494207;0.000818808
CGFS_2013_38;1;0.02415875;0;0.004314067;0.962036243;0.009490939;0.778078588;CGFS;2013;38;10;2.90E+10;5H;20/26;0.02593;50.34666824;-0.158333331;53;V;12.50952053;0.000555227;0.001189457
CGFS_2013_39;1;0.04945718;0.002412544;0.025331727;0.916767186;0.006031363;0.900993554;CGFS;2013;39;10;29F0;5I;20/26;0.02627;50.35499954;0.005;56;V;35.66025925;0.000642937;0.003390726
CGFS_2013_40;1;0.013641955;0.897551922;0;0.088806122;0;2.060974541;CGFS;2013;40;10;29F0;4J;20/26;0.0242;50.22000122;0.266666681;37;V;10.4061718;0.001470684;0.000989462
CGFS_2013_41;1;0.200023393;0;0.086676799;0.695519954;0.017779854;1.423602116;CGFS;2013;41;10;29F0;4J;20/26;0.02833;50.0933342;0.326666653;34;V;7.691596031;0.001015864;0.000731349
CGFS_2013_42;1;0.171274958;0.010752689;0.070660517;0.747311836;0;1.359087364;CGFS;2013;42;10;29F1;4M;20/26;0.01563;50.01666641;1.083333373;22;V;3.096477032;0.000969827;0.000294426
CGFS_2013_43;1;0.296388551;0;0.007471983;0.692403489;0.003735977;1.579367555;CGFS;2013;43;10;29F1;3M;20/26;0.02225;50.01499939;1.169999957;20;V;8.475172997;0.001127016;0.000805855
CGFS_2013_44;1;0.353711794;0;0.109170287;0.537117918;0;1.848534863;CGFS;2013;44;10;29F1;3M;20/26;0.02447;50.00833511;1.218333364;18;V;6.350765705;0.00131909;0.000603857
CGFS_2013_45;1;0.42657344;0;0.108391573;0.346153813;0.118881173;1.924172854;CGFS;2013;45;10;29F1;4N;20/26;0.03045;50.09000015;1.370000005;12;V;0.647962987;0.001373064;6.16E-05
CGFS_2013_46;1;0.207407374;0;0.175926001;0.579629607;0.037037018;1.535203819;CGFS;2013;46;10;29F1;4N;20/26;0.04003;50.20000076;1.389999986;17;V;1.304273725;0.001095501;0.000124016
CGFS_2013_47;1;0.061673967;0;0.092511;0.845815032;0;1.029265873;CGFS;2013;47;10;29F1;5N;20/26;0.02265;50.41833496;1.345000029;23;V;3.234597921;0.000734471;0.000307559
CGFS_2013_48;1;0.070543381;0.014299331;0.016205909;0.870352717;0.028598662;0.97353861;CGFS;2013;48;10;29F0;5J;20/26;0.03121;50.30166626;0.413333327;41;V;32.43107986;0.000694704;0.003083683
CGFS_2013_49;1;0.002919704;0.002189786;0.005839409;0.929927017;0.059124084;0.687351015;CGFS;2013;49;10;29F0;5K;20/26;0.0218;50.35833359;0.636666656;37;V;36.69879913;0.000490485;0.003489475
CGFS_2013_5;1;0.068139984;0;0;0.563535895;0.368324121;0.710625069;CGFS;2013;5;10;31F2;8Q;20/26;0.03032;51.09500122;2.191666603;27;V;0.485871226;0.000507093;4.62E-05
CGFS_2013_50;1;0.018775012;0;0.008002466;0.951985222;0.0212373;0.759191896;CGFS;2013;50;10;29F0;5L;20/26;0.02593;50.38499832;0.791666687;40;V;65.7592926;0.000541749;0.006252668
CGFS_2013_51;1;0.040263932;0.003366552;0.004174518;0.943711292;0.008483706;0.84091138;CGFS;2013;51;10;29F1;5M;20/26;0.02844;50.30500031;1.171666622;31;V;14.66273975;0.000600063;0.001394195
CGFS_2013_52;1;0.007096393;0;0.001774099;0.991129508;0;0.720532453;CGFS;2013;52;10;29F1;4M;20/26;0.02734;50.19499969;1.171666622;22;V;5.27197504;0.000514162;0.000501281
CGFS_2013_53;1;0.110117647;0;0.010352945;0.864470582;0.015058826;1.061440576;CGFS;2013;53;10;29F0;4L;20/26;0.03555;50.1566658;0.976666689;25;V;21.42330742;0.00075743;0.002037018
CGFS_2013_54;1;0.510745889;0.092288243;0.036662452;0.360303416;0;2.294958903;CGFS;2013;54;10;28F0;3L;20/26;0.02865;49.98166656;0.824999988;29;V;1.598401904;0.001637652;0.000151983
CGFS_2013_55;1;0.069761168;0;0.129537178;0.789502087;0.011199567;1.095295026;CGFS;2013;55;10;29F0;4K;20/26;0.02752;50.11333466;0.601666689;33;V;28.71808624;0.000781588;0.002730636
CGFS_2013_56;1;0.048094361;0.00453721;0.130671503;0.816696926;0;1.044118717;CGFS;2013;56;10;29F0;4K;20/26;0.02818;50.04999924;0.589999974;31;V;7.284806728;0.000745069;0.00069267
CGFS_2013_57;1;0.391952311;0.034773964;0.105315442;0.467958284;0;2.009512275;CGFS;2013;57;10;28F0;3K;20/26;0.02675;49.89500046;0.511666656;22;V;3.57853055;0.001433961;0.000340262
CGFS_2013_58;1;0.618469665;0.032189974;0.075461733;0.271240109;0.002638518;2.406465474;CGFS;2013;58;10;28F0;3J;20/26;0.02269;49.87833405;0.433333337;22;V;2.720679283;0.001717222;0.000258694
CGFS_2013_59;1;0.296275714;0;0.051139518;0.652584768;0;1.640071521;CGFS;2013;59;10;28F0;3I;20/26;0.02756;49.8433342;0.163333327;33;V;3.957115412;0.001170333;0.000376259
CGFS_2013_6;1;0.019379783;0;0;0.980620217;0;0.760187583;CGFS;2013;6;10;31F2;8R;20/26;0.02724;51.18333435;2.388333321;19;V;1.260004401;0.00054246;0.000119806
CGFS_2013_60;1;0.016338777;0.009669891;0.02934311;0.882294102;0.06235412;0.784030235;CGFS;2013;60;10;28F0;2I;20/26;0.0269;49.63999939;0.081666663;25;V;16.28079033;0.000559474;0.001548046
CGFS_2013_61;1;0.001752501;0.003943127;0.007740213;0.986564159;0;0.720637405;CGFS;2013;61;10;28F0;2I;20/26;0.02857;49.6016655;0.083333336;19;V;16.28079033;0.000514237;0.001548046
CGFS_2013_62;1;0.001550569;0.013955128;0.017294818;0.966006738;0.001192746;0.75807181;CGFS;2013;62;10;2.70E+10;1H;20/26;0.0275;49.35833359;-0.176666662;12;V;21.42461586;0.00054095;0.002037142
CGFS_2013_63;1;0.00329102;0.003675685;0.001196735;0.991665597;0.000170963;0.715512617;CGFS;2013;63;10;2.70E+10;1I;20/26;0.0275;49.43333435;-0.050000001;11;V;16.27279472;0.00051058;0.001547285
CGFS_2013_64;1;0.002479272;0.006828158;0.001300602;0.989391968;0;0.720748231;CGFS;2013;64;10;2.70E+10;1I;20/26;0.02698;49.38333511;-0.025;12;V;9.286351204;0.000514316;0.000882985
CGFS_2013_65;1;0.003322857;0;0.001885946;0.994791197;0;0.707577114;CGFS;2013;65;10;2.70E+10;1H;20/26;0.02829;49.46333313;-0.143333331;21;V;9.331447601;0.000504918;0.000887273
CGFS_2013_66;1;0.020699854;0.0085428;0.002464267;0.967964509;0.00032857;0.78939588;CGFS;2013;66;10;2.70E+10;1F;20/26;0.02932;49.41666794;-0.553333342;23;V;11.4674654;0.000563302;0.001090375
CGFS_2013_67;1;0.254442091;0.064676625;0.016346842;0.618336872;0.04619757;1.608605384;CGFS;2013;67;10;2.70E+10;1F;20/26;0.02431;49.46166611;-0.675000012;23;V;11.72200298;0.00114788;0.001114577
CGFS_2013_68;1;0.031536113;0;0.009494745;0.89318413;0.065785012;0.781356295;CGFS;2013;68;10;2.70E+10;1E;20/26;0.02814;49.42333221;-0.985000014;18;V;14.09856224;0.000557566;0.00134055
CGFS_2013_69;1;0.548502993;0.005988022;0.052694591;0.311377265;0.081437129;2.140849347;CGFS;2013;69;10;2.70E+10;1E;20/26;0.02865;49.45000076;-0.923333347;22;V;17.52534103;0.001527682;0.001666383
CGFS_2013_7;1;0.023255814;0;0.193798414;0.666666702;0.11627907;0.957064054;CGFS;2013;7;10;31F2;8R;20/26;0.02076;51.13833237;2.36500001;17;V;0.119711727;0.000682948;1.14E-05
CGFS_2013_70;1;0.011945103;0.403253134;0.000593019;0.584208743;0;1.525147674;CGFS;2013;70;10;2.70E+09;1D;20/26;0.02745;49.42333221;-1.058333278;19;V;9.995437622;0.001088325;0.000950408
CGFS_2013_71;1;0.021492532;0.231940297;0.002388064;0.741791044;0.002388064;1.27051486;CGFS;2013;71;10;2.70E+09;1D;20/26;0.02834;49.47333145;-1.176666617;17;V;4.639764309;0.000906623;0.000441168
CGFS_2013_72;1;0.325301214;0.204819272;0.062918332;0.257028123;0.14993306;2.03633462;CGFS;2013;72;10;2.80E+09;2D;20/26;0.02736;49.51166534;-1.223333359;15;V;4.660985947;0.001453101;0.000443186
CGFS_2013_73;1;0.713846191;0.258461522;0.009230763;0.018461525;0;2.881300216;CGFS;2013;73;10;2.80E+09;2D;20/26;0.01387;49.59000015;-1.11833334;28;V;9.426520348;0.002056058;0.000896313
CGFS_2013_74;1;0.486456925;0.016689466;0.027633377;0.45827632;0.010943911;2.067008794;CGFS;2013;74;10;2.70E+10;1G;20/26;0.02624;49.45833206;-0.430000007;27;V;14.12183857;0.00147499;0.001342763
CGFS_2013_75;1;0.390861032;0.000755286;0.123867066;0.484516616;0;1.950597174;CGFS;2013;75;10;2.70E+10;1G;20/26;0.02774;49.47166824;-0.324999988;30;V;16.49797821;0.00139192;0.001568697
CGFS_2013_76;1;0.552021735;0.031964199;0.041233819;0.367428478;0.007351768;2.246370334;CGFS;2013;76;10;2.80E+10;2G;20/26;0.02566;49.51666641;-0.261666656;22;V;8.314322472;0.00160298;0.000790561
CGFS_2013_77;1;0.123960069;0.052412644;0.120632271;0.675540764;0.027454252;1.364610819;CGFS;2013;77;10;2.80E+10;2H;20/26;0.02688;49.65499878;-0.166666672;35;V;2.610235214;0.000973768;0.000248192
CGFS_2013_78;1;0.219743709;0.304935926;0.04152824;0.433792126;0;2.034725832;CGFS;2013;78;10;2.80E+10;2G;20/26;0.02607;49.55666733;-0.331666678;27;V;9.66192627;0.001451953;0.000918696
CGFS_2013_79;1;0.094357968;0.008754852;0.053501944;0.651750979;0.191634257;0.992897218;CGFS;2013;79;10;2.80E+10;3G;20/26;0.02862;49.84000015;-0.25333333;38;V;12.23626614;0.000708518;0.001163475
CGFS_2013_8;1;0.312087969;0;0.351648328;0.197802181;0.138461522;1.869616975;CGFS;2013;8;10;31F2;8Q;20/26;0.02202;51.125;2.184999943;22;V;7.486479759;0.001334134;0.000711846
CGFS_2013_80;1;0.150537645;0.010752681;0.058467742;0.718413969;0.061827962;1.248049676;CGFS;2013;80;10;2.80E+10;3H;20/26;0.02744;49.90333176;-0.12166667;39;V;6.379608154;0.000890592;0.0006066
CGFS_2013_81;1;0.240369796;0.206471512;0.043143262;0.51001543;0;1.921335125;CGFS;2013;81;10;29F0;4I;20/26;0.02896;50.01833344;0.174999997;37;V;11.26834679;0.001371039;0.001071441
CGFS_2013_82;1;0.064516116;0.019903926;0.039807853;0.712422762;0.163349343;0.925187744;CGFS;2013;82;10;2.90E+10;4H;20/26;0.02493;50.24499893;-0.050000001;51;V;6.170919895;0.000660202;0.000586757
CGFS_2013_83;1;0.003870971;0.001935486;0.021290325;0.928387089;0.044516128;0.720072492;CGFS;2013;83;10;2.90E+10;4G;20/26;0.02546;50.08833313;-0.456666678;46;V;16.60367393;0.000513834;0.001578747
CGFS_2013_84;1;0.062784349;0;0.01364878;0.840764316;0.082802556;0.880862656;CGFS;2013;84;10;2.90E+10;4F;20/26;0.02683;50.07500076;-0.61833334;50;V;10.7872324;0.000628572;0.001025695
CGFS_2013_85;1;0.018438178;0;0.140997832;0.813449018;0.027114972;0.93211793;CGFS;2013;85;10;2.80E+10;3F;20/26;0.02737;49.95999908;-0.62166667;47;V;11.01324081;0.000665147;0.001047185
CGFS_2013_86;1;0.197368522;0.070175508;0.184210434;0.486842;0.061403536;1.658779897;CGFS;2013;86;10;2.80E+10;3E;20/26;0.0199;49.99833298;-0.768333316;60;V;6.141178131;0.001183683;0.000583929
CGFS_2013_87;1;0.281249922;0;0.142857126;0.575892952;0;1.713229233;CGFS;2013;87;10;3.00E+10;6E;20/26;0.02663;50.5233345;-0.883333325;28;V;2.578048706;0.001222538;0.000245132
CGFS_2013_88;1;0.173387068;0;0.016129009;0.810483923;0;1.265172794;CGFS;2013;88;10;3.00E+10;6F;20/26;0.02776;50.52500153;-0.709999979;25;V;4.10975647;0.000902811;0.000390773
CGFS_2013_89;1;0.102564114;0.034188038;0;0.649572723;0.213675125;0.991920062;CGFS;2013;89;10;2.90E+10;5E;20/26;0.02633;50.4766655;-0.906666696;27;V;1.350538254;0.000707821;0.000128415
CGFS_2013_9;1;0.169660648;0;0.01796409;0.702594813;0.109780449;1.194617382;CGFS;2013;9;10;31F1;8P;20/26;0.02528;51.11000061;1.879999995;31;V;15.78461361;0.000852463;0.001500867
CGFS_2013_90;1;0.042264741;0.845295072;0.031897916;0.067783101;0.01275917;2.131885627;CGFS;2013;90;10;2.90E+10;5F;20/26;0.02493;50.44333267;-0.596666694;64;V;6.402534485;0.001521285;0.00060878
CGFS_2013_91;1;0.029411775;0.768907562;0.011554621;0.174369737;0.015756305;2.010745027;CGFS;2013;91;11;2.80E+10;2F;20/26;0.0237;49.66166687;-0.643333316;38;V;4.69121933;0.001434841;0.000446061
CGFS_2013_92;1;0.309090884;0;0;0.251239664;0.439669451;1.301466451;CGFS;2013;92;11;2.80E+10;2E;20/26;0.02359;49.52833176;-0.968333304;26;V;7.055978298;0.000928709;0.000670912
CGFS_2013_93;1;0.131868169;0.032967107;0;0.329670293;0.505494431;0.877715112;CGFS;2013;93;11;2.80E+10;2E;20/26;0.02367;49.58333206;-0.966666639;32;V;2.98370862;0.000626326;0.000283703
CGFS_2013_94;1;0.16222222;0.560000012;0.011111101;0.16222222;0.104444446;2.107826537;CGFS;2013;94;11;2.80E+09;3D;20/26;0.02627;49.82833481;-1.13499999;55;V;6.459017754;0.001504117;0.00061415
CGFS_2014_1;1;0.48275864;0.48275864;0;0;0.034482719;2.757330093;CGFS;2014;1;10;NA;3D;19.7/25.9;0.0275;49.82535;-1.1298;55;V;6.459017754;0.001967594;0.00061415
CGFS_2014_10;1;0.038256226;0.001779355;0.042704636;0.825622768;0.091637015;0.841060791;CGFS;2014;10;10;NA;4H;19.7/25.9;0.0273;50.2355;-0.07665;52;V;6.170919895;0.00060017;0.000586757
CGFS_2014_11;1;0.00963854;0.00481927;0.062650598;0.915662673;0.00722892;0.824388933;CGFS;2014;11;10;NA;5I;19.7/25.9;0.028;50.3564;-0.04485;51;V;35.17687607;0.000588273;0.003344764
CGFS_2014_12;1;0;0;0;1;0;0.693147181;CGFS;2014;12;10;NA;5H;19.7/25.9;0.0276;50.3394;-0.17995;45;V;12.50952053;0.000494621;0.001189457
CGFS_2014_13;1;0.009009031;0;0.009009031;0.945945908;0.03603603;0.719560336;CGFS;2014;13;10;NA;5G;19.7/25.9;0.0257;50.3094;-0.2805;44;V;8.611397743;0.000513469;0.000818808
CGFS_2014_14;1;0.006355926;0;0.00317797;0.929555085;0.060911019;0.688978561;CGFS;2014;14;10;NA;4G;19.7/25.9;0.028;50.0916;-0.4356;48;V;17.18469048;0.000491646;0.001633992
CGFS_2014_16;1;0.002732244;0;0.023679445;0.964480833;0.009107479;0.732948945;CGFS;2014;16;10;NA;4F;19.7/25.9;0.0319;50.0765;-0.5939;55;V;12.33750534;0.000523023;0.001173102
CGFS_2014_17;1;0.030998832;0;0.034443185;0.929965569;0.004592413;0.847341046;CGFS;2014;17;10;NA;3F;19.7/25.9;0.0248;49.95925;-0.6185;46;V;11.01324081;0.000604651;0.001047185
CGFS_2014_18;1;0.121212111;0;0.017543842;0.751993632;0.109250415;1.053179175;CGFS;2014;18;10;NA;3G;19.7/25.9;0.0277;49.83575;-0.2778;37;V;12.23626614;0.000751535;0.001163475
CGFS_2014_19;1;0.010262989;0.910840279;0.003848621;0.068633742;0.006414368;2.057535399;CGFS;2014;19;10;NA;2H;19.7/25.9;0.0253;49.6513;-0.1682;34;V;2.610235214;0.00146823;0.000248192
CGFS_2014_2;1;0;0.101351284;0;0.493243295;0.405405421;0.69056406;CGFS;2014;2;10;NA;3E;19.7/25.9;0.0422;49.97705;-0.8047;56;V;6.329100132;0.000492777;0.000601797
CGFS_2014_20;1;0.364508853;0.322187576;0.011194654;0.301016756;0.001092161;2.366452049;CGFS;2014;20;10;NA;2G;19.7/25.9;0.0296;49.5557;-0.3028;27;V;9.66192627;0.001688669;0.000918696
CGFS_2014_21;1;0.177884616;0;0.04407051;0.774038463;0.004006411;1.314393141;CGFS;2014;21;10;NA;2G;19.7/25.9;0.0244;49.51715;-0.28305;22;V;8.314322472;0.000937934;0.000790561
CGFS_2014_22;1;0.052735602;0.013391288;0.001185069;0.932332519;0.000355521;0.906572265;CGFS;2014;22;10;NA;1H;19.7/25.9;0.0292;49.4436;-0.1954;27;V;26.13971138;0.000646918;0.002485473
CGFS_2014_23;1;0.058951127;0.005171152;0.030897631;0.904721533;0.000258557;0.949784783;CGFS;2014;23;10;NA;1G;19.7/25.9;0.0277;49.46885;-0.2984;37;V;17.06134605;0.000677754;0.001622264
CGFS_2014_24;1;0.447750294;0.025893991;0.033446407;0.492909309;0;2.023261834;CGFS;2014;24;10;NA;1G;19.7/25.9;0.0293;49.4541;-0.4092;33;V;14.12183857;0.001443773;0.001342763
CGFS_2014_25;1;0.145021643;0.567099571;0.010822509;0.268398269;0.008658007;2.148657298;CGFS;2014;25;10;NA;1F;19.7/25.9;0.0242;49.416;-0.581;19.5;V;11.4674654;0.001533253;0.001090375
CGFS_2014_26;1;0.519418545;0;0.013466407;0.444029779;0.023085268;2.067501648;CGFS;2014;26;10;NA;1F;19.7/25.9;0.0288;49.4574;-0.65385;20;V;11.72200298;0.001475342;0.001114577
CGFS_2014_27;1;0.206780798;0.064407132;0.025423869;0.689828807;0.013559393;1.513918492;CGFS;2014;27;10;NA;1E;19.7/25.9;0.024;49.44975;-0.8966;22;V;9.139204025;0.001080312;0.000868994
CGFS_2014_28;1;0.163428409;0.021055197;0.048126156;0.767390239;0;1.331506411;CGFS;2014;28;10;NA;1E;19.7/25.9;0.0278;49.4226;-0.94965;24;V;5.02564764;0.000950145;0.00047786
CGFS_2014_29;1;0.00778197;0.007205526;0.002305768;0.982706736;0;0.741615634;CGFS;2014;29;10;NA;1D;19.7/25.9;0.0285;49.43995;-1.10785;19;V;5.767220497;0.000529207;0.000548371
CGFS_2014_3;1;0.107142851;0.014285701;0.250000046;0.585714299;0.042857103;1.357006764;CGFS;2014;3;10;NA;4E;19.7/25.9;0.026;50.024;-0.91825;62;V;7.975018501;0.000968342;0.000758298
CGFS_2014_31;1;0.670068087;0.03401358;0.023809506;0.238095247;0.03401358;2.412436381;CGFS;2014;31;10;NA;2D;19.7/25.9;0.0273;49.50265;-1.0731;19;V;8.629012108;0.001721483;0.000820483
CGFS_2014_32;1;0.447876436;0.150579137;0.028957535;0.09845562;0.274131272;2.052185651;CGFS;2014;32;10;NA;2D;19.7/25.9;0.0245;49.5762;-1.0611;26;V;5.198567867;0.001464413;0.000494302
CGFS_2014_33;1;0.563084153;0.023364479;0.081775706;0.123831769;0.207943893;2.129882482;CGFS;2014;33;10;NA;2E;19.7/25.9;0.0257;49.52855;-0.94765;26;V;6.15179491;0.001519856;0.000584938
CGFS_2014_34;1;0.212389348;0;0.044247783;0.610619519;0.13274335;1.333584824;CGFS;2014;34;10;NA;2E;19.7/25.9;0.0204;49.58325;-0.90465;34;V;1.547845602;0.000951629;0.000147176
CGFS_2014_35;1;0.119191915;0.666666682;0.042424239;0.147474742;0.024242422;2.203566233;CGFS;2014;35;10;NA;2F;19.7/25.9;0.0225;49.65665;-0.6751;42;V;3.719481707;0.001572436;0.000353664
CGFS_2014_36;1;0.084502883;0.027104697;0.022636528;0.792413773;0.073342118;1.033049887;CGFS;2014;36;10;NA;3H;19.7/25.9;0.0293;49.9062;-0.0954;36;V;8.639651299;0.000737171;0.000821494
CGFS_2014_37;1;0.192419804;0.052478137;0.033527669;0.651603557;0.069970834;1.425083717;CGFS;2014;37;10;NA;4I;19.7/25.9;0.0315;50.01495;0.1374;36;V;13.41556931;0.001016921;0.001275608
CGFS_2014_38;1;0.462517709;0.005657693;0.134370573;0.397454025;0;2.124370779;CGFS;2014;38;10;NA;4J;19.7/25.9;0.0301;50.10175;0.3825;39;V;13.01230812;0.001515923;0.001237265
CGFS_2014_39;1;0.476315805;0.013157899;0.114473646;0.39605265;0;2.147828084;CGFS;2014;39;10;NA;4K;19.7/25.9;0.0293;50.04705;0.57115;37;V;7.284806728;0.001532662;0.00069267
CGFS_2014_4;1;0.140151437;0.515151475;0.212121262;0.018939433;0.113636394;2.174696805;CGFS;2014;4;10;NA;4D;19.7/25.9;0.0269;50.09735;-1.09915;54;V;5.545115471;0.001551835;0.000527253
CGFS_2014_40;1;0.319926842;0;0.277879351;0.365630728;0.036563078;1.912325539;CGFS;2014;40;10;NA;4K;19.7/25.9;0.0291;50.06975;0.5609;36;V;15.52401733;0.00136461;0.001476088
CGFS_2014_41;1;0.235426054;0;0.181614384;0.42152461;0.161434953;1.531156789;CGFS;2014;41;10;NA;4K;19.7/25.9;0.0271;50.10855;0.56665;34;V;29.17081833;0.001092613;0.002773683
CGFS_2014_42;1;0.13440865;0;0;0.86559135;0;1.128024088;CGFS;2014;42;10;NA;6O;19.7/25.9;0.0272;50.6703;1.53775;23;V;4.710674286;0.000804943;0.000447911
CGFS_2014_43;1;0.035242351;0;0.563876621;0.400881028;0;1.369979068;CGFS;2014;43;10;NA;6O;19.7/25.9;0.0281;50.58425;1.51815;19;V;8.523042679;0.000977599;0.000810407
CGFS_2014_44;1;0.114285705;0;0.039285772;0.553571396;0.292857127;0.950478153;CGFS;2014;44;10;NA;6N;19.7/25.9;0.0288;50.5815;1.43625;25;V;13.27143669;0.000678249;0.001261904
CGFS_2014_45;1;0.056603779;0;0.094339537;0.849056684;0;1.015216775;CGFS;2014;45;10;NA;5O;19.7/25.9;0.03;50.46875;1.53585;11;V;7.274614334;0.000724445;0.000691701
CGFS_2014_46;1;0.071999937;0;0.048000013;0.88000005;0;1.003143015;CGFS;2014;46;10;NA;5N;19.7/25.9;0.0313;50.45845;1.42945;27;V;4.534770489;0.00071583;0.000431185
CGFS_2014_47;1;0.161290292;0;0.161290292;0.661290292;0.016129124;1.40478483;CGFS;2014;47;10;NA;5N;19.7/25.9;0.0295;50.4294;1.36065;30;V;3.401360989;0.001002436;0.000323416
CGFS_2014_48;1;0.007246372;0;0.00080515;0.975845414;0.016103064;0.711486989;CGFS;2014;48;10;NA;7O;19.7/25.9;0.0249;50.9247;1.63315;26;V;5.258523464;0.000507708;0.000500002
CGFS_2014_49;1;0.088533682;0;0.000737779;0.910728539;0;0.988285797;CGFS;2014;49;10;NA;7O;19.7/25.9;0.0296;50.77705;1.5602;19;V;0.887536764;0.000705228;8.44E-05
CGFS_2014_50;1;0.101405;0;0.01313378;0.865607838;0.019853381;1.036030031;CGFS;2014;50;10;NA;7N;19.7/25.9;0.0299;50.846;1.33615;28;V;11.27115059;0.000739297;0.001071708
CGFS_2014_51;1;0.204427084;0;0.023437504;0.628906255;0.143229156;1.278258928;CGFS;2014;51;10;NA;7M;19.7/25.9;0.0282;50.954;1.088;32;V;0.56430006;0.000912149;5.37E-05
CGFS_2014_52;1;0.08231291;0;0.536734705;0.350340139;0.030612246;1.476077543;CGFS;2014;52;10;NA;7L;19.7/25.9;0.0288;50.875;0.9154;38;V;0.695392847;0.001053309;6.61E-05
CGFS_2014_53;1;0.025432355;0;0.542217704;0.361139372;0.071210569;1.275222352;CGFS;2014;53;10;NA;7L;19.7/25.9;0.0297;50.87005;0.81745;16;V;1.620421171;0.000909982;0.000154076
CGFS_2014_54;1;0.185566989;0;0.043298983;0.740206166;0.030927862;1.319663704;CGFS;2014;54;10;NA;7K;19.7/25.9;0.0297;50.79815;0.557;16;V;0.452556044;0.000941695;4.30E-05
CGFS_2014_55;1;0.152391571;0;0.145717474;0.679644021;0.022246934;1.35800163;CGFS;2014;55;10;NA;7L;19.7/25.9;0.029;50.8096;0.77005;29;V;1.586086273;0.000969052;0.000150812
CGFS_2014_56;1;0.176767666;0;0.11616167;0.565656531;0.141414133;1.319182338;CGFS;2014;56;10;NA;7L;19.7/25.9;0.028;50.79615;0.87635;37;V;5.008707047;0.000941351;0.000476249
CGFS_2014_57;1;0.037271067;0;0.019092641;0.745421844;0.198214448;0.74119476;CGFS;2014;57;10;NA;6K;19.7/25.9;0.0296;50.56285;0.7284;46;V;72.34130096;0.000528907;0.006878513
CGFS_2014_58;1;0.163323767;0;0.005730697;0.773638973;0.057306563;1.189586928;CGFS;2014;58;10;NA;6M;19.7/25.9;0.0284;50.66125;1.0055;48;V;9.408682823;0.000848874;0.000894617
CGFS_2014_59;1;0;0;0.003366996;0.740740745;0.255892259;0.561033419;CGFS;2014;59;10;NA;6L;19.7/25.9;0.0289;50.54355;0.917;34;V;35.48472595;0.000400346;0.003374036
